spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4qJSUFwZFouto5VZUlln75,Thích Quá Rùi Nà,"tlinh, Trung Trần",44,-2,-1,VN,2023-12-12,65,False,178000,Thích Quá Rùi Nà,2023-07-14,0.766,0.511,7,-7.47,1,0.0842,0.536,0.0,0.111,0.609,104.944,4
3UX7FjJDl6RodnWekzFwEB,Exit Sign,"HIEUTHUHAI, marzuz",45,-6,-1,VN,2023-12-12,65,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.626,0.597,2,-7.55,1,0.33,0.844,2.39e-05,0.149,0.182,79.406,4
1xoadYaxtOp9gHDwgmPDuz,Sài Gòn Hôm Nay Mưa,"JSOL, Hoàng Duyên",46,-2,-1,VN,2023-12-12,65,False,247058,Sài Gòn Hôm Nay Mưa,2021-05-29,0.624,0.604,2,-5.438,1,0.0619,0.784,0.00869,0.108,0.354,136.077,4
7kpNUrBDYDoX6QKGzrBD1R,Thôi Em Đừng Đi,"RPT MCK, Trung Trần",47,-2,3,VN,2023-12-12,65,False,173397,99%,2023-03-02,0.809,0.626,9,-7.531,0,0.0467,0.111,0.0,0.112,0.718,141.981,4
3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,O.lew,48,-5,-7,VN,2023-12-12,65,False,278732,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,0.638,0.106,3,-15.103,1,0.0424,0.955,1.1e-06,0.237,0.221,123.592,4
27Z9T0mSWHYWSj9SNOGvyt,Thằng Điên,"JustaTee, Phương Ly",49,1,-7,VN,2023-12-12,65,False,234000,Thằng Điên,2022-07-11,0.626,0.503,5,-8.753,1,0.0389,0.362,1.42e-06,0.0762,0.574,140.014,4
3CyGK8BeJ5iCunpzvHyINs,Anh Luôn Như Vậy,B Ray,50,-3,0,VN,2023-12-12,66,False,212732,Anh Luôn Như Vậy,2023-10-05,0.601,0.438,6,-12.432,1,0.0486,0.299,2.75e-06,0.0821,0.234,132.152,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,1,0,0,VN,2023-12-11,90,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,2,0,0,VN,2023-12-11,98,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",3,0,0,VN,2023-12-11,90,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
3un8UkiPHJjlsrTHQnisXH,Từng Quen,"Wren Evans, itsnk",4,0,0,VN,2023-12-11,76,False,174545,Từng Quen,2023-10-25,0.758,0.246,7,-16.913,1,0.17,0.203,0.0,0.101,0.49,77.01,4
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,5,1,0,VN,2023-12-11,94,False,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,"RHYDER, CoolKid, BAN",6,-1,0,VN,2023-12-11,68,False,181558,Chịu Cách Mình Nói Thua,2023-11-22,0.628,0.698,10,-6.757,0,0.0348,0.146,0.0,0.109,0.341,154.061,4
5J3m0taZ0W1E9HTE0MwcSv,Simp Gái 808,Low G,7,2,2,VN,2023-12-11,70,True,161948,Simp Gái 808,2023-10-18,0.778,0.514,8,-12.45,0,0.197,0.355,0.000535,0.323,0.224,94.994,4
5h1BN75CEh8wdSwE1xrbSe,Slow Dancing,V,8,3,-1,VN,2023-12-11,93,False,187026,Layover,2023-09-08,0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,4
0kHgteR4TV4LO80wrasDSR,Bạn Đời,"Karik, GDucky",9,-2,-1,VN,2023-12-11,70,False,300718,Bạn Đời,2023-10-04,0.843,0.484,5,-8.246,1,0.053,0.706,0.0,0.098,0.356,129.987,4
2doGmsaPLdot51o80juiYU,Đánh Đổi (ft. RPT MCK),"Obito, RPT MCK",10,0,2,VN,2023-12-11,69,True,226993,Đánh Đổi,2023-10-10,0.645,0.566,2,-12.294,1,0.14,0.237,4.73e-06,0.418,0.556,76.876,4
2JuHIbFudHwDqQssgqsH3i,Lệ Lưu Ly,"Vũ Phụng Tiên, DT Tập Rap, Drum7",11,-3,2,VN,2023-12-11,70,False,200842,Lệ Lưu Ly,2023-09-20,0.771,0.438,3,-10.909,0,0.0745,0.794,0.0454,0.112,0.622,94.997,4
6KgZf5gZgF1KLNxq1qZgHP,Anh Là Ngoại Lệ Của Em,Phương Ly,12,1,-1,VN,2023-12-11,71,False,188108,Anh Là Ngoại Lệ Của Em,2023-10-05,0.844,0.677,6,-5.958,1,0.0564,0.171,2.34e-05,0.387,0.791,111.006,4
4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,"WEAN, tlinh",13,-1,-3,VN,2023-12-11,69,False,230675,shhhhhhh..,2023-10-07,0.739,0.537,2,-7.241,0,0.0394,0.251,0.0,0.0998,0.379,137.97,4
4acXEYw7ayyJnm9GXDrqiL,Hit Me Up (feat. Nomovodka),"Binz, Nomovodka",14,1,1,VN,2023-12-11,70,False,268200,Hit Me Up (feat. Nomovodka),2023-10-19,0.775,0.44,9,-9.05,0,0.0355,0.493,0.000222,0.0591,0.451,99.993,3
7jLSThU5Kg1RWt19Leiaxm,Chìm Sâu,"RPT MCK, Trung Trần",15,1,-1,VN,2023-12-11,66,True,156303,99%,2023-03-02,0.598,0.489,11,-8.884,0,0.0486,0.587,0.0,0.119,0.502,204.179,3
3YctJXK6kznnWl68TnYobN,Anh Đã Ổn Hơn,RPT MCK,16,-2,1,VN,2023-12-11,68,False,194005,99%,2023-03-02,0.703,0.28,3,-9.56,1,0.0293,0.726,0.000282,0.118,0.338,141.892,3
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,"tlinh, 2pillz",17,2,-1,VN,2023-12-11,63,False,263752,ái,2023-08-16,0.632,0.577,4,-8.482,1,0.0319,0.333,0.000163,0.16,0.359,140.035,4
0SLhB9JLM4Ksz1XdwK3aQD,Hà Nội (ft. VSTRA),"Obito, VSTRA",18,-1,1,VN,2023-12-11,68,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.047,0.329,0.105,0.284,0.365,107.998,4
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",19,2,-1,VN,2023-12-11,86,True,201812,3D : The Remixes,2023-10-02,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,4
25h0TqC9H3BcMA7KjK5nHK,vaicaunoicokhiennguoithaydoi,"GREY D, tlinh",20,3,0,VN,2023-12-11,69,False,225862,vaicaunoicokhiennguoithaydoi,2022-06-20,0.56,0.42,7,-10.729,1,0.257,0.882,0.000605,0.11,0.585,173.695,4
3K7RddI2L8Wiv7uIbrhfLc,Rồi Em Sẽ Gặp Một Chàng Trai Khác (feat. HippoHappy),"The Masked Singer, HippoHappy",21,-1,2,VN,2023-12-11,64,False,303968,(Tập 14) Ca Sĩ Mặt Nạ Mùa 2 [The Masked Singer Vietnam],2023-11-12,0.636,0.402,10,-7.858,1,0.0386,0.813,0.0,0.115,0.293,127.95,4
28bxbqNcAuNxYDZYet6eZ7,Chỉ Một Đêm Nữa Thôi,"RPT MCK, tlinh",22,-4,5,VN,2023-12-11,67,True,141760,99%,2023-03-02,0.669,0.773,10,-8.182,1,0.108,0.13,4.01e-05,0.0838,0.358,170.085,4
1o6cYDMHvKOfizi4d9Lqxr,id 072019,W/N,23,1,-1,VN,2023-12-11,68,False,271704,id 072019,2023-07-31,0.593,0.325,6,-11.214,1,0.0296,0.957,0.219,0.286,0.442,110.068,4
7tFwBnuaGXqiiONukPRaCo,Miên Man,Minh Huy,24,-2,0,VN,2023-12-11,68,False,197998,Miên Man,2022-06-24,0.772,0.519,9,-10.351,1,0.0409,0.639,0.00203,0.101,0.628,120.038,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",25,0,12,VN,2023-12-11,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,"Da LAB, Phương Ly",26,0,4,VN,2023-12-11,66,False,255429,Chạy Khỏi Thế Giới Này,2022-06-30,0.71,0.552,5,-10.257,1,0.0694,0.761,1.22e-05,0.0921,0.617,139.904,4
3ukrFH17Zl6iEZ2QJ1Zwiy,Don't Côi,"RPT Orijinn, Ronboogz",27,0,1,VN,2023-12-11,67,True,148880,Don't Côi,2022-11-20,0.808,0.41,2,-10.981,0,0.105,0.816,0.0,0.102,0.361,110.079,4
45Mswno1F7FoZkcmQkp7fi,Thích Em Hơi Nhiều,Wren Evans,28,2,3,VN,2023-12-11,67,False,171741,Thích Em Hơi Nhiều,2021-06-18,0.92,0.41,11,-9.497,1,0.455,0.372,0.000595,0.126,0.861,143.034,4
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),"Emcee L (Da LAB), Da LAB, Muộii (Starry Night)",29,8,-8,VN,2023-12-11,68,False,208048,Chuyện Đôi Ta (feat. Muộii),2021-12-01,0.517,0.467,0,-7.222,1,0.0442,0.724,0.0,0.0908,0.453,199.815,3
5T6j0rfpCDBzAxC8Fpd0N7,An Thần,"Low G, Thắng",30,6,-1,VN,2023-12-11,66,False,174286,An Thần,2021-10-21,0.758,0.773,6,-7.266,0,0.214,0.631,2.1e-06,0.114,0.907,169.996,4
0gzpqwLf1jhNjnSJEyweAX,Tình cờ yêu em,"Kuun Đức Nam, Linh Thộn",31,-2,1,VN,2023-12-11,67,False,258471,Tình cờ yêu em,2023-06-10,0.75,0.349,0,-9.389,1,0.051,0.305,0.0,0.295,0.481,82.002,3
6Hs2xIgB8nzyGFDvVA8lFa,Có Em,"Madihu, Low G",32,-4,3,VN,2023-12-11,67,False,218512,Có em,2022-04-22,0.79,0.423,9,-7.965,0,0.0533,0.87,0.0,0.149,0.726,133.961,4
2ctmaWoBxLBYiZB7AKmK1D,Bảo Tàng,Low G,33,0,15,VN,2023-12-11,58,False,185142,Bảo Tàng,2023-11-29,0.86,0.274,9,-16.193,1,0.317,0.465,2.06e-05,0.149,0.677,140.089,4
08ULi904W2Po6pVj8nN7KC,đưa em về nhàa,"GREY D, Chillies",34,0,-1,VN,2023-12-11,67,False,240000,đưa em về nhàa,2023-04-24,0.664,0.531,3,-10.227,1,0.0391,0.674,1.54e-05,0.353,0.644,90.96,4
0hhF4SJHEosOwZ7gbjgmbf,Không Thể Say,HIEUTHUHAI,35,-4,-1,VN,2023-12-11,60,False,228413,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.67,0.632,7,-5.264,1,0.042,0.25,0.0,0.211,0.639,145.027,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,"CoolKid, RHYDER",36,-1,3,VN,2023-12-11,65,False,154756,Sau Cơn Mưa,2023-07-28,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,4
6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,"Madihu, Vũ.",37,6,-12,VN,2023-12-11,67,False,241919,Vì Anh Đâu Có Biết,2022-08-04,0.775,0.358,9,-6.473,0,0.0527,0.861,0.0,0.415,0.524,139.982,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,38,-6,-2,VN,2023-12-11,98,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
3UX7FjJDl6RodnWekzFwEB,Exit Sign,"HIEUTHUHAI, marzuz",39,-1,3,VN,2023-12-11,65,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.626,0.597,2,-7.55,1,0.33,0.844,2.39e-05,0.149,0.182,79.406,4
0eKIEiMHZv0pOxz4iGOXda,TOKYO Cypher,"Lil Wuyn, 16 BrT, 16 Typh",40,0,10,VN,2023-12-11,61,False,178823,TOKYO Cypher,2023-10-12,0.895,0.655,11,-9.798,0,0.262,0.24,0.0,0.107,0.753,152.959,4
7bFFUPBiF15n8m8RziqS4o,dự báo thời tiết hôm nay mưa,GREY D,41,3,0,VN,2023-12-11,65,False,281493,dự báo thời tiết hôm nay mưa – Maxi Single,2022-11-22,0.581,0.558,5,-10.404,1,0.0432,0.627,0.00022,0.102,0.271,76.992,4
4qJSUFwZFouto5VZUlln75,Thích Quá Rùi Nà,"tlinh, Trung Trần",42,4,3,VN,2023-12-11,65,False,178000,Thích Quá Rùi Nà,2023-07-14,0.766,0.511,7,-7.47,1,0.0842,0.536,0.0,0.111,0.609,104.944,4
3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,O.lew,43,-4,-3,VN,2023-12-11,65,False,278732,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,0.638,0.106,3,-15.103,1,0.0424,0.955,1.1e-06,0.237,0.221,123.592,4
1xoadYaxtOp9gHDwgmPDuz,Sài Gòn Hôm Nay Mưa,"JSOL, Hoàng Duyên",44,3,0,VN,2023-12-11,65,False,247058,Sài Gòn Hôm Nay Mưa,2021-05-29,0.624,0.604,2,-5.438,1,0.0619,0.784,0.00869,0.108,0.354,136.077,4
7kpNUrBDYDoX6QKGzrBD1R,Thôi Em Đừng Đi,"RPT MCK, Trung Trần",45,-3,5,VN,2023-12-11,65,False,173397,99%,2023-03-02,0.809,0.626,9,-7.531,0,0.0467,0.111,0.0,0.112,0.718,141.981,4
4TMdpMJNQdcawl8JjZEwLk,Nụ hôn Bisou,Mikelodic,46,-5,-3,VN,2023-12-11,66,False,156825,Nụ hôn Bisou,2022-10-28,0.81,0.459,6,-9.299,0,0.0653,0.678,0.0,0.131,0.401,124.058,4
3CyGK8BeJ5iCunpzvHyINs,Anh Luôn Như Vậy,B Ray,47,2,2,VN,2023-12-11,66,False,212732,Anh Luôn Như Vậy,2023-10-05,0.601,0.438,6,-12.432,1,0.0486,0.299,2.75e-06,0.0821,0.234,132.152,4
1sEOTXdVl8X7SzuJi0P1cq,Van Gogh (feat. Ashley Alisha),"Dept, Ashley Alisha",48,2,2,VN,2023-12-11,49,False,192186,Goodbye 2022,2022-12-01,0.48,0.461,4,-9.914,1,0.0333,0.78,0.0,0.162,0.523,71.944,4
4X2vrRE8Pi5hBMbWRjofAU,NOLOVENOLIFE,HIEUTHUHAI,49,-4,1,VN,2023-12-11,65,False,170898,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.812,0.704,4,-4.499,1,0.148,0.352,0.0,0.104,0.554,138.013,4
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),"Emcee L (Da LAB), Da LAB, Badbies",50,0,-12,VN,2023-12-11,65,False,234168,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),2020-12-29,0.494,0.395,6,-8.653,1,0.0301,0.887,1.43e-05,0.058,0.179,141.464,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,1,1,0,VN,2023-12-10,90,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,2,-1,0,VN,2023-12-10,98,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",3,0,1,VN,2023-12-10,90,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
3un8UkiPHJjlsrTHQnisXH,Từng Quen,"Wren Evans, itsnk",4,1,-1,VN,2023-12-10,76,False,174545,Từng Quen,2023-10-25,0.758,0.246,7,-16.913,1,0.17,0.203,0.0,0.101,0.49,77.01,4
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,"RHYDER, CoolKid, BAN",5,1,0,VN,2023-12-10,68,False,181558,Chịu Cách Mình Nói Thua,2023-11-22,0.628,0.698,10,-6.757,0,0.0348,0.146,0.0,0.109,0.341,154.061,4
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,6,-2,0,VN,2023-12-10,94,False,212241,FACE,2023-03-24,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,4
0kHgteR4TV4LO80wrasDSR,Bạn Đời,"Karik, GDucky",7,1,1,VN,2023-12-10,70,False,300718,Bạn Đời,2023-10-04,0.843,0.484,5,-8.246,1,0.053,0.706,0.0,0.098,0.356,129.987,4
2JuHIbFudHwDqQssgqsH3i,Lệ Lưu Ly,"Vũ Phụng Tiên, DT Tập Rap, Drum7",8,2,4,VN,2023-12-10,70,False,200842,Lệ Lưu Ly,2023-09-20,0.771,0.438,3,-10.909,0,0.0745,0.794,0.0454,0.112,0.622,94.997,4
5J3m0taZ0W1E9HTE0MwcSv,Simp Gái 808,Low G,9,2,2,VN,2023-12-10,70,True,161948,Simp Gái 808,2023-10-18,0.778,0.514,8,-12.45,0,0.197,0.355,0.000535,0.323,0.224,94.994,4
2doGmsaPLdot51o80juiYU,Đánh Đổi (ft. RPT MCK),"Obito, RPT MCK",10,3,5,VN,2023-12-10,69,True,226993,Đánh Đổi,2023-10-10,0.645,0.566,2,-12.294,1,0.14,0.237,4.73e-06,0.418,0.556,76.876,4
5h1BN75CEh8wdSwE1xrbSe,Slow Dancing,V,11,-4,-4,VN,2023-12-10,93,False,187026,Layover,2023-09-08,0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,4
4jWmhzf53Q0ZvZMuGdiR9x,shhhhhhh..,"WEAN, tlinh",12,-3,-3,VN,2023-12-10,69,False,230675,shhhhhhh..,2023-10-07,0.739,0.537,2,-7.241,0,0.0394,0.251,0.0,0.0998,0.379,137.97,4
6KgZf5gZgF1KLNxq1qZgHP,Anh Là Ngoại Lệ Của Em,Phương Ly,13,-1,-3,VN,2023-12-10,71,False,188108,Anh Là Ngoại Lệ Của Em,2023-10-05,0.844,0.677,6,-5.958,1,0.0564,0.171,2.34e-05,0.387,0.791,111.006,4
3YctJXK6kznnWl68TnYobN,Anh Đã Ổn Hơn,RPT MCK,14,1,3,VN,2023-12-10,68,False,194005,99%,2023-03-02,0.703,0.28,3,-9.56,1,0.0293,0.726,0.000282,0.118,0.338,141.892,3
4acXEYw7ayyJnm9GXDrqiL,Hit Me Up (feat. Nomovodka),"Binz, Nomovodka",15,1,1,VN,2023-12-10,70,False,268200,Hit Me Up (feat. Nomovodka),2023-10-19,0.775,0.44,9,-9.05,0,0.0355,0.493,0.000222,0.0591,0.451,99.993,3
7jLSThU5Kg1RWt19Leiaxm,Chìm Sâu,"RPT MCK, Trung Trần",16,1,-3,VN,2023-12-10,66,True,156303,99%,2023-03-02,0.598,0.489,11,-8.884,0,0.0486,0.587,0.0,0.119,0.502,204.179,3
0SLhB9JLM4Ksz1XdwK3aQD,Hà Nội (ft. VSTRA),"Obito, VSTRA",17,2,2,VN,2023-12-10,68,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.047,0.329,0.105,0.284,0.365,107.998,4
28bxbqNcAuNxYDZYet6eZ7,Chỉ Một Đêm Nữa Thôi,"RPT MCK, tlinh",18,3,8,VN,2023-12-10,67,True,141760,99%,2023-03-02,0.669,0.773,10,-8.182,1,0.108,0.13,4.01e-05,0.0838,0.358,170.085,4
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,"tlinh, 2pillz",19,1,-5,VN,2023-12-10,63,False,263752,ái,2023-08-16,0.632,0.577,4,-8.482,1,0.0319,0.333,0.000163,0.16,0.359,140.035,4
3K7RddI2L8Wiv7uIbrhfLc,Rồi Em Sẽ Gặp Một Chàng Trai Khác (feat. HippoHappy),"The Masked Singer, HippoHappy",20,2,1,VN,2023-12-10,64,False,303968,(Tập 14) Ca Sĩ Mặt Nạ Mùa 2 [The Masked Singer Vietnam],2023-11-12,0.636,0.402,10,-7.858,1,0.0386,0.813,0.0,0.115,0.293,127.95,4
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",21,-7,-3,VN,2023-12-10,86,True,201812,3D : The Remixes,2023-10-02,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,4
7tFwBnuaGXqiiONukPRaCo,Miên Man,Minh Huy,22,-4,2,VN,2023-12-10,68,False,197998,Miên Man,2022-06-24,0.772,0.519,9,-10.351,1,0.0409,0.639,0.00203,0.101,0.628,120.038,4
25h0TqC9H3BcMA7KjK5nHK,vaicaunoicokhiennguoithaydoi,"GREY D, tlinh",23,1,-3,VN,2023-12-10,69,False,225862,vaicaunoicokhiennguoithaydoi,2022-06-20,0.56,0.42,7,-10.729,1,0.257,0.882,0.000605,0.11,0.585,173.695,4
1o6cYDMHvKOfizi4d9Lqxr,id 072019,W/N,24,-1,-2,VN,2023-12-10,68,False,271704,id 072019,2023-07-31,0.593,0.325,6,-11.214,1,0.0296,0.957,0.219,0.286,0.442,110.068,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",25,3,9,VN,2023-12-10,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,"Da LAB, Phương Ly",26,-1,5,VN,2023-12-10,66,False,255429,Chạy Khỏi Thế Giới Này,2022-06-30,0.71,0.552,5,-10.257,1,0.0694,0.761,1.22e-05,0.0921,0.617,139.904,4
3ukrFH17Zl6iEZ2QJ1Zwiy,Don't Côi,"RPT Orijinn, Ronboogz",27,-1,0,VN,2023-12-10,67,True,148880,Don't Côi,2022-11-20,0.808,0.41,2,-10.981,0,0.105,0.816,0.0,0.102,0.361,110.079,4
6Hs2xIgB8nzyGFDvVA8lFa,Có Em,"Madihu, Low G",28,1,8,VN,2023-12-10,67,False,218512,Có em,2022-04-22,0.79,0.423,9,-7.965,0,0.0533,0.87,0.0,0.149,0.726,133.961,4
0gzpqwLf1jhNjnSJEyweAX,Tình cờ yêu em,"Kuun Đức Nam, Linh Thộn",29,-2,-4,VN,2023-12-10,67,False,258471,Tình cờ yêu em,2023-06-10,0.75,0.349,0,-9.389,1,0.051,0.305,0.0,0.295,0.481,82.002,3
45Mswno1F7FoZkcmQkp7fi,Thích Em Hơi Nhiều,Wren Evans,30,3,-1,VN,2023-12-10,67,False,171741,Thích Em Hơi Nhiều,2021-06-18,0.92,0.41,11,-9.497,1,0.455,0.372,0.000595,0.126,0.861,143.034,4
0hhF4SJHEosOwZ7gbjgmbf,Không Thể Say,HIEUTHUHAI,31,1,2,VN,2023-12-10,60,False,228413,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.67,0.632,7,-5.264,1,0.042,0.25,0.0,0.211,0.639,145.027,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,32,-1,3,VN,2023-12-10,98,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
2ctmaWoBxLBYiZB7AKmK1D,Bảo Tàng,Low G,33,4,17,VN,2023-12-10,57,False,185142,Bảo Tàng,2023-11-29,0.86,0.274,9,-16.193,1,0.317,0.465,2.06e-05,0.149,0.677,140.089,4
08ULi904W2Po6pVj8nN7KC,đưa em về nhàa,"GREY D, Chillies",34,-4,-2,VN,2023-12-10,67,False,240000,đưa em về nhàa,2023-04-24,0.664,0.531,3,-10.227,1,0.0391,0.674,1.54e-05,0.353,0.644,90.96,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,"CoolKid, RHYDER",35,0,3,VN,2023-12-10,65,False,154756,Sau Cơn Mưa,2023-07-28,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,4
5T6j0rfpCDBzAxC8Fpd0N7,An Thần,"Low G, Thắng",36,-2,-6,VN,2023-12-10,66,False,174286,An Thần,2021-10-21,0.758,0.773,6,-7.266,0,0.214,0.631,2.1e-06,0.114,0.907,169.996,4
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),"Emcee L (Da LAB), Da LAB, Muộii (Starry Night)",37,-1,-14,VN,2023-12-10,68,False,208048,Chuyện Đôi Ta (feat. Muộii),2021-12-01,0.517,0.467,0,-7.222,1,0.0442,0.724,0.0,0.0908,0.453,199.815,3
3UX7FjJDl6RodnWekzFwEB,Exit Sign,"HIEUTHUHAI, marzuz",38,4,3,VN,2023-12-10,65,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.626,0.597,2,-7.55,1,0.33,0.844,2.39e-05,0.149,0.182,79.406,4
3a2Oftcs10wtzw6AmxuTMU,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,O.lew,39,-1,5,VN,2023-12-10,65,False,278732,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,0.638,0.106,3,-15.103,1,0.0424,0.955,1.1e-06,0.237,0.221,123.592,4
0eKIEiMHZv0pOxz4iGOXda,TOKYO Cypher,"Lil Wuyn, 16 BrT, 16 Typh",40,4,10,VN,2023-12-10,61,False,178823,TOKYO Cypher,2023-10-12,0.895,0.655,11,-9.798,0,0.262,0.24,0.0,0.107,0.753,152.959,4
4TMdpMJNQdcawl8JjZEwLk,Nụ hôn Bisou,Mikelodic,41,-2,-1,VN,2023-12-10,66,False,156825,Nụ hôn Bisou,2022-10-28,0.81,0.459,6,-9.299,0,0.0653,0.678,0.0,0.131,0.401,124.058,4
7kpNUrBDYDoX6QKGzrBD1R,Thôi Em Đừng Đi,"RPT MCK, Trung Trần",42,-1,8,VN,2023-12-10,65,False,173397,99%,2023-03-02,0.809,0.626,9,-7.531,0,0.0467,0.111,0.0,0.112,0.718,141.981,4
6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,"Madihu, Vũ.",43,0,-15,VN,2023-12-10,68,False,241919,Vì Anh Đâu Có Biết,2022-08-04,0.775,0.358,9,-6.473,0,0.0527,0.861,0.0,0.415,0.524,139.982,4
7bFFUPBiF15n8m8RziqS4o,dự báo thời tiết hôm nay mưa,GREY D,44,1,-5,VN,2023-12-10,65,False,281493,dự báo thời tiết hôm nay mưa – Maxi Single,2022-11-22,0.581,0.558,5,-10.404,1,0.0432,0.627,0.00022,0.102,0.271,76.992,4
